MANDT,ACCT,ITEM_NO,POST_DATE,VALUT,AMOUNT,WAERS,DC_IND,TEXT
100,000050000355,000005,20200710,20200310,3836341,MXN,H,Transferencia
100,000050000355,000006,20220806,20220204,3057126,MXN,S,Pago
100,000050000355,000007,20240920,20211028,1494256,MXN,H,Transferencia
100,000050000356,000001,20201110,20200922,2778607,MXN,S,Pago
100,000050000356,000002,20230208,20210627,4467084,MXN,H,Comision
100,000050000356,000003,20231025,20240925,1904311,MXN,H,Deposito
100,000050000356,000004,20230504,20220809,4654724,MXN,S,Transferencia
100,000050000356,000005,20220812,20210511,4719770,MXN,H,Retiro
100,000050000356,000006,20230108,20230605,3706703,MXN,S,Transferencia
100,000050000356,000007,20231208,20200531,2256693,MXN,S,Transferencia
100,000050000356,000008,20230509,20200501,813436,MXN,H,Retiro
100,000050000356,000009,20210303,20200714,997795,MXN,H,Pago
100,000050000356,000010,20230222,20230824,1718052,MXN,S,Retiro
100,000050000356,000011,20201121,20200724,3915270,MXN,H,Retiro
100,000050000356,000012,20220917,20230626,790221,MXN,H,Retiro
100,000050000356,000013,20220817,20200116,3688847,MXN,H,Comision
100,000050000356,000014,20200605,20230122,4929639,MXN,S,Transferencia
100,000050000356,000015,20201105,20240618,4919457,MXN,S,Transferencia
100,000050000356,000016,20210809,20241014,1014589,MXN,H,Transferencia
100,000050000357,000001,20240629,20210117,449542,CLP,H,Comision
100,000050000357,000002,20200229,20221023,4914704,CLP,S,Retiro
100,000050000357,000003,20230922,20230515,4397888,CLP,S,Transferencia
100,000050000357,000004,20210607,20200921,1181163,CLP,H,Pago
100,000050000357,000005,20220317,20241014,2824942,CLP,H,Comision
100,000050000357,000006,20220912,20210219,4030898,CLP,S,Retiro
100,000050000357,000007,20200815,20211129,351990,CLP,S,Comision
100,000050000357,000008,20220422,20230313,2994472,CLP,S,Retiro
100,000050000357,000009,20220712,20240302,4132260,CLP,H,Pago
100,000050000357,000010,20241028,20220328,4326100,CLP,H,Retiro
100,000050000357,000011,20201216,20220113,1509734,CLP,S,Pago
100,000050000357,000012,20200704,20230324,531953,CLP,H,Deposito
100,000050000357,000013,20211002,20200929,2992974,CLP,S,Deposito
100,000050000357,000014,20210322,20220429,4647283,CLP,S,Deposito
100,000050000357,000015,20240917,20231210,4718886,CLP,H,Pago
100,000050000357,000016,20210604,20231011,2515027,CLP,H,Pago
100,000050000358,000001,20230805,20220201,3068479,MXN,S,Transferencia
100,000050000358,000002,20220719,20240111,3971330,MXN,H,Deposito
100,000050000358,000003,20241115,20240923,3587722,MXN,H,Comision
100,000050000358,000004,20220317,20200529,3945990,MXN,S,Pago
100,000050000358,000005,20230113,20211016,2801458,MXN,H,Pago
100,000050000358,000006,20220529,20210706,3947248,MXN,S,Deposito
100,000050000358,000007,20200106,20220919,680047,MXN,S,Deposito
100,000050000358,000008,20211106,20200801,1427572,MXN,S,Deposito
100,000050000358,000009,20210203,20230608,859113,MXN,H,Retiro
100,000050000358,000010,20210527,20200828,3309755,MXN,S,Retiro
100,000050000358,000011,20221212,20201002,3622851,MXN,S,Retiro
100,000050000358,000012,20210518,20210616,3710954,MXN,H,Comision
100,000050000358,000013,20220812,20220403,2103402,MXN,S,Retiro
100,000050000359,000001,20240214,20200518,3667722,MXN,S,Retiro
100,000050000359,000002,20240302,20230227,4193627,MXN,S,Retiro
100,000050000359,000003,20231026,20240502,1001156,MXN,S,Deposito
100,000050000359,000004,20230228,20230907,165571,MXN,S,Comision
100,000050000359,000005,20240924,20240328,3698422,MXN,H,Transferencia
100,000050000359,000006,20200816,20230904,4909315,MXN,H,Retiro
100,000050000359,000007,20221012,20200405,182123,MXN,H,Retiro
100,000050000359,000008,20220525,20230618,894934,MXN,S,Retiro
100,000050000359,000009,20200916,20231121,1286572,MXN,S,Pago
100,000050000360,000001,20200619,20240613,4444366,USD,H,Transferencia
100,000050000360,000002,20211028,20200911,4821227,USD,H,Pago
100,000050000360,000003,20230608,20220310,3864735,USD,H,Deposito
100,000050000360,000004,20230912,20211204,1913176,USD,S,Deposito
100,000050000360,000005,20201022,20220131,1925699,USD,H,Pago
100,000050000360,000006,20220219,20200328,1571469,USD,S,Deposito
100,000050000360,000007,20230630,20230527,332505,USD,H,Retiro
100,000050000360,000008,20201217,20230523,2596988,USD,S,Retiro
100,000050000360,000009,20240609,20210314,4881334,USD,S,Comision
100,000050000360,000010,20200507,20220314,4953091,USD,H,Comision
100,000050000360,000011,20230629,20231225,1958346,USD,H,Comision
100,000050000360,000012,20231206,20211105,4186598,USD,H,Deposito
100,000050000360,000013,20240625,20211002,4360140,USD,H,Transferencia
100,000050000360,000014,20210915,20200419,1378070,USD,H,Retiro
100,000050000361,000001,20230302,20230401,2845684,USD,S,Retiro
100,000050000361,000002,20231208,20240302,1957305,USD,H,Retiro
100,000050000361,000003,20211029,20210324,3784138,USD,S,Comision
100,000050000361,000004,20201030,20211002,2851495,USD,S,Retiro
100,000050000361,000005,20230420,20230122,2168870,USD,S,Pago
100,000050000361,000006,20220430,20201026,1494966,USD,H,Deposito
100,000050000361,000007,20211114,20240110,367265,USD,H,Transferencia
100,000050000361,000008,20200119,20210319,1201143,USD,S,Pago
100,000050000361,000009,20220423,20201211,4704519,USD,H,Transferencia
100,000050000361,000010,20220507,20200117,1190269,USD,S,Transferencia
100,000050000361,000011,20210901,20230712,4950988,USD,H,Pago
100,000050000362,000001,20230629,20220709,4751957,MXN,S,Transferencia
100,000050000362,000002,20220316,20241125,4877807,MXN,H,Transferencia
100,000050000362,000003,20220824,20230528,133643,MXN,H,Comision
100,000050000362,000004,20200709,20201120,4183854,MXN,S,Transferencia
100,000050000362,000005,20231102,20241127,310805,MXN,S,Pago
100,000050000362,000006,20220513,20240324,1715618,MXN,S,Deposito
100,000050000362,000007,20210302,20200609,4913078,MXN,S,Transferencia
100,000050000362,000008,20200131,20210804,3819154,MXN,S,Transferencia
100,000050000362,000009,20200213,20220705,3058169,MXN,H,Deposito
100,000050000362,000010,20230602,20200122,4206936,MXN,S,Retiro
100,000050000362,000011,20211228,20230222,4900566,MXN,S,Comision
100,000050000363,000001,20221121,20221214,3349554,JPY,S,Pago
100,000050000363,000002,20201225,20211007,1762418,JPY,S,Pago
100,000050000363,000003,20200323,20210412,4573946,JPY,H,Deposito
100,000050000363,000004,20220131,20230104,3949806,JPY,H,Retiro
100,000050000363,000005,20240824,20230201,1379085,JPY,H,Deposito
100,000050000363,000006,20230306,20221031,4008586,JPY,H,Comision
100,000050000363,000007,20200618,20230822,2260525,JPY,H,Deposito
100,000050000363,000008,20200827,20240430,87757,JPY,H,Retiro
100,000050000363,000009,20221114,20231017,86672,JPY,H,Pago
100,000050000363,000010,20201011,20200523,514755,JPY,S,Retiro
100,000050000363,000011,20230207,20201117,3454059,JPY,S,Transferencia
100,000050000363,000012,20200810,20220923,4052596,JPY,H,Transferencia
100,000050000363,000013,20230617,20240416,2214898,JPY,S,Transferencia
100,000050000363,000014,20200202,20200622,2357819,JPY,S,Comision
100,000050000363,000015,20200124,20240918,2724716,JPY,S,Transferencia
100,000050000363,000016,20200326,20210224,922131,JPY,H,Transferencia
100,000050000364,000001,20240227,20240603,152473,USD,H,Retiro
100,000050000364,000002,20230207,20221229,569554,USD,S,Retiro
100,000050000364,000003,20201231,20200830,1722928,USD,H,Transferencia
100,000050000364,000004,20240228,20200502,4312501,USD,H,Comision
100,000050000364,000005,20221231,20230704,4434947,USD,S,Retiro
100,000050000364,000006,20221006,20220525,4228428,USD,H,Deposito
100,000050000364,000007,20210803,20230212,4181856,USD,S,Transferencia
100,000050000364,000008,20220209,20230808,3584624,USD,H,Transferencia
100,000050000364,000009,20200214,20240111,2550220,USD,S,Transferencia
100,000050000364,000010,20230505,20220706,3781289,USD,S,Comision
100,000050000364,000011,20220619,20240412,2808979,USD,H,Pago
100,000050000364,000012,20210225,20231118,2482504,USD,S,Transferencia
100,000050000364,000013,20200613,20220522,1894298,USD,S,Transferencia
100,000050000364,000014,20220620,20240417,2022471,USD,S,Deposito
100,000050000365,000001,20240303,20201020,4094792,MXN,S,Retiro
100,000050000365,000002,20200520,20240721,716200,MXN,S,Transferencia
100,000050000365,000003,20230516,20240723,984915,MXN,H,Comision
100,000050000365,000004,20240424,20200708,1588042,MXN,H,Retiro
100,000050000365,000005,20200317,20231012,3442546,MXN,S,Retiro
100,000050000365,000006,20210406,20211212,271874,MXN,S,Retiro
100,000050000365,000007,20240310,20201223,4336962,MXN,S,Retiro
100,000050000365,000008,20200319,20240902,3259310,MXN,S,Pago
100,000050000365,000009,20220613,20240913,66926,MXN,H,Deposito
100,000050000365,000010,20210815,20200714,4778883,MXN,S,Retiro
100,000050000365,000011,20200208,20200428,2486756,MXN,H,Comision
100,000050000365,000012,20201203,20230215,1921306,MXN,H,Comision
100,000050000365,000013,20220218,20240716,671059,MXN,H,Transferencia
100,000099004154,000001,20240413,20220910,2782287,MXN,H,Deposito
100,000050000366,000002,20230314,20231030,738055,MXN,H,Retiro
100,000050000366,000003,20211225,20240625,768091,MXN,H,Deposito
100,000050000366,000004,20220107,20200820,184780,MXN,H,Retiro
100,000050000366,000005,20201005,20230506,120488,MXN,S,Transferencia
100,000050000366,000006,20200121,20200808,3578091,MXN,S,Comision
100,000050000367,000001,20220316,20210102,4421236,MXN,S,Deposito
100,000050000367,000002,20201023,20220611,4367835,MXN,H,Retiro
100,000050000367,000003,20230708,20230102,4603209,MXN,S,Pago
100,000050000367,000004,20230512,20200521,4027516,MXN,H,Pago
100,000050000367,000005,20201119,20201115,489403,MXN,H,Retiro
100,000050000367,000006,20210823,20240524,2205371,MXN,H,Pago
100,000050000367,000007,20220314,20240919,3051567,MXN,H,Pago
100,000050000367,000008,20210628,20240409,651505,MXN,S,Transferencia
100,000050000367,000009,20210917,20241030,313043,MXN,S,Comision
100,000050000367,000010,20231020,20221204,551951,MXN,S,Pago
100,000050000367,000011,20201111,20200923,3376691,MXN,S,Deposito
100,000050000367,000012,20230502,20241004,2560348,MXN,H,Transferencia
100,000050000367,000013,20220405,20240529,2473133,MXN,H,Transferencia
100,000050000367,000014,20200312,20230131,4996035,MXN,H,Comision
100,000050000368,000001,20200706,20231229,4721648,MXN,S,Comision
100,000050000368,000002,20210612,20210816,3557135,MXN,S,Pago
100,000050000368,000003,20240402,20220717,906870,MXN,S,Retiro
100,000050000368,000004,20240928,20231209,5150,MXN,S,Comision
100,000050000368,000005,20210216,20231119,4255902,MXN,S,Retiro
100,000050000368,000006,20220921,20201107,437825,MXN,S,Comision
100,000050000368,000007,20200102,20230522,2001254,MXN,H,Comision
100,000050000368,000008,20201101,20200812,1278922,MXN,S,Retiro
100,000050000369,000001,20220209,20240217,636677,MXN,S,Pago
100,000050000369,000002,20220615,20221010,4413001,MXN,H,Transferencia
100,000050000369,000003,20230626,20241022,4138813,MXN,H,Deposito
100,000050000369,000004,20210412,20220527,2143038,MXN,S,Retiro
100,000050000369,000005,20210827,20221225,3755565,MXN,S,Pago
100,000050000369,000006,20210618,20200311,4538826,MXN,H,Deposito
100,000050000370,000001,20210301,20230507,3099998,MXN,H,Transferencia
100,000050000370,000002,20240518,20230912,630852,MXN,S,Comision
100,000050000370,000003,20210703,20231226,3038064,MXN,S,Retiro
100,000050000370,000004,20200918,20231220,4936744,MXN,S,Deposito
100,000050000370,000005,20210427,20240210,280788,MXN,H,Transferencia
100,000050000370,000006,20240509,20220112,1283814,MXN,S,Deposito
100,000050000370,000007,20240618,20200626,4577051,MXN,S,Pago
100,000050000370,000008,20210104,20230112,2955260,MXN,H,Retiro
100,000050000370,000009,20240711,20221004,4993424,MXN,S,Retiro
100,000050000370,000010,20211213,20241021,2537943,MXN,H,Deposito
100,000050000370,000011,20220926,20231026,2392234,MXN,S,Transferencia
100,000050000370,000012,20221012,20230525,1461485,MXN,S,Retiro
100,000050000370,000013,20200318,20200226,4809783,MXN,H,Comision
100,000050000370,000014,20220423,20230924,884625,MXN,H,Retiro
100,000050000370,000015,20200806,20210113,1185897,MXN,H,Comision
100,000050000371,000001,20230526,20230825,143078,MXN,H,Comision
100,000050000371,000002,20230414,20200829,3884137,MXN,H,Deposito
100,000050000371,000003,20200129,20220906,1625348,MXN,S,Deposito
100,000050000371,000004,20220421,20201112,3837710,MXN,H,Retiro
100,000050000371,000005,20211008,20200213,1646082,MXN,S,Transferencia
100,000050000371,000006,20210904,20230314,3919367,MXN,H,Retiro
100,000050000371,000007,20221011,20240729,2329650,MXN,H,Transferencia
100,000050000371,000008,20220816,20221023,3770035,MXN,H,Comision
100,000050000371,000009,20220403,20231013,4125792,MXN,S,Pago
100,000050000371,000010,20230410,20231223,515999,MXN,S,Comision
100,000050000371,000011,20201209,20230313,2515165,MXN,S,Retiro
100,000050000371,000012,20220320,20200405,479441,MXN,S,Pago
100,000050000371,000013,20210713,20231228,1712418,MXN,H,Deposito
100,000050000371,000014,20211127,20201015,3664019,MXN,S,Transferencia
100,000050000371,000015,20240722,20220715,304799,MXN,H,Pago
100,000050000371,000016,20230801,20230523,1240225,MXN,H,Retiro
100,000050000371,000017,20211119,20230226,4392602,MXN,H,Deposito
100,000050000372,000001,20210627,20240707,3567399,MXN,H,Comision
100,000050000372,000002,20210727,20211102,4601555,MXN,H,Comision
100,000050000372,000003,20241022,20240804,3295581,MXN,S,Transferencia
100,000050000372,000004,20220215,20210508,2010495,MXN,S,Transferencia
100,000050000372,000005,20210801,20210512,3937928,MXN,S,Deposito
100,000050000372,000006,20220123,20200120,1033959,MXN,H,Comision
100,000050000372,000007,20210620,20201021,1307524,MXN,H,Comision
100,000050000373,000001,20240525,20220711,2381353,MXN,H,Deposito
100,000050000373,000002,20210412,20211103,1296205,MXN,H,Deposito
100,000050000373,000003,20201029,20231120,4656663,MXN,S,Retiro
100,000050000373,000004,20210524,20240315,3043002,MXN,S,Deposito
100,000050000373,000005,20240513,20210530,2758039,MXN,H,Deposito
100,000050000373,000006,20240111,20240410,4757340,MXN,H,Transferencia
100,000050000373,000007,20220415,20220502,3033611,MXN,H,Pago
100,000050000373,000008,20220525,20230506,3443987,MXN,H,Retiro
100,000050000373,000009,20210516,20210926,648813,MXN,S,Pago
100,000050000373,000010,20210623,20220301,4552712,MXN,S,Pago
100,000050000373,000011,20211013,20241002,3949761,MXN,H,Pago
100,000050000373,000012,20210422,20221128,1434941,MXN,S,Pago
100,000050000373,000013,20240227,20240308,3807269,MXN,S,Retiro
100,000050000373,000014,20210210,20211121,3770145,MXN,S,Retiro
100,000050000373,000015,20200619,20241117,612269,MXN,H,Retiro
100,000050000374,000001,20220223,20240923,1486971,MXN,S,Retiro
100,000050000374,000002,20211001,20211120,648321,MXN,S,Deposito
100,000050000374,000003,20230316,20200711,739240,MXN,H,Comision
100,000050000374,000004,20230404,20230617,1245024,MXN,S,Transferencia
100,000050000374,000005,20200601,20210324,3964041,MXN,H,Deposito
100,000050000374,000006,20231106,20240712,3997683,MXN,H,Pago
100,000050000374,000007,20200809,20200116,1071945,MXN,S,Retiro
100,000050000374,000008,20220223,20221225,4427193,MXN,H,Deposito
100,000050000374,000009,20220525,20200703,1269359,MXN,H,Deposito
100,000050000374,000010,20241112,20210505,3889580,MXN,H,Retiro
100,000050000374,000011,20230918,20230511,2709191,MXN,H,Deposito
100,000050000374,000012,20240919,20201013,1336068,MXN,H,Comision
100,000050000374,000013,20230218,20230103,512183,MXN,S,Pago
100,000050000374,000014,20211008,20241110,3938041,MXN,H,Deposito
100,000050000374,000015,20200509,20241011,957668,MXN,S,Comision
100,000050000374,000016,20220121,20231006,1550851,MXN,H,Retiro
100,000050000374,000017,20200530,20210116,3193182,MXN,S,Deposito
100,000050000374,000018,20210911,20241124,4906887,MXN,S,Pago
100,000050000375,000001,20200831,20200105,366903,USD,S,Transferencia
100,000050000375,000002,20221001,20230331,3363518,USD,H,Pago
100,000050000375,000003,20200914,20220920,4842058,USD,S,Deposito
100,000050000375,000004,20220830,20240903,3340003,USD,H,Pago
100,000050000375,000005,20221107,20210409,2894115,USD,S,Comision
100,000050000375,000006,20240531,20240903,2983022,USD,H,Pago
100,000050000375,000007,20220330,20230430,498046,USD,S,Comision
100,000050000375,000008,20231011,20200502,1191323,USD,H,Comision
100,000050000375,000009,20241121,20221116,897913,USD,S,Pago
100,000050000375,000010,20220915,20230509,2737429,USD,H,Transferencia
100,000050000376,000001,20230307,20210405,3101835,JPY,S,Comision
100,000050000376,000002,20240907,20240602,200422,JPY,S,Deposito
100,000050000376,000003,20240825,20240702,1926619,JPY,S,Comision
100,000050000376,000004,20210117,20211101,3725990,JPY,S,Transferencia
100,000050000376,000005,20200503,20220111,1307743,JPY,S,Transferencia
100,000050000376,000006,20220515,20221119,648647,JPY,H,Deposito
100,000050000376,000007,20220619,20210613,2789938,JPY,H,Pago
100,000050000376,000008,20230822,20240607,1035927,JPY,H,Comision
100,000050000377,000001,20211229,20230215,2581536,USD,H,Deposito
100,000050000377,000002,20220710,20220107,2017067,USD,S,Comision
100,000050000377,000003,20220209,20220305,2663434,USD,H,Pago
100,000050000377,000004,20210319,20231221,4548516,USD,S,Retiro
100,000050000377,000005,20220626,20200220,4953282,USD,S,Deposito
100,000050000377,000006,20211022,20210124,1376830,USD,S,Comision
100,000050000377,000007,20200823,20201110,436072,USD,S,Retiro
100,000050000377,000008,20210728,20221010,4149653,USD,S,Retiro
100,000050000377,000009,20220921,20220404,1709390,USD,H,Comision
100,000050000377,000010,20241016,20241027,2060982,USD,H,Pago
100,000050000377,000011,20210423,20221123,2324154,USD,S,Transferencia
100,000050000377,000012,20211026,20240909,3522431,USD,S,Transferencia
100,000050000378,000001,20221003,20230207,1353314,JPY,H,Transferencia
100,000050000378,000002,20220824,20220801,3812588,JPY,S,Comision
100,000050000378,000003,20201101,20210909,3583502,JPY,H,Comision
100,000050000378,000004,20200226,20201126,476957,JPY,H,Transferencia
100,000050000378,000005,20230819,20200831,830744,JPY,S,Transferencia
100,000050000378,000006,20221022,20230724,536975,JPY,S,Pago
100,000050000378,000007,20241124,20200726,3761563,JPY,S,Transferencia
100,000050000378,000008,20240718,20200619,1726083,JPY,S,Retiro
100,000050000378,000009,20200704,20240728,4605524,JPY,S,Retiro
100,000050000379,000001,20240829,20211011,4348589,MXN,H,Pago
100,000050000379,000002,20240317,20210605,944424,MXN,S,Retiro
100,000050000379,000003,20211209,20201226,116868,MXN,S,Transferencia
100,000050000379,000004,20240921,20201223,1268604,MXN,H,Transferencia
100,000050000379,000005,20230111,20240815,3912008,MXN,S,Pago
100,000050000379,000006,20240528,20220604,3751983,MXN,H,Deposito
100,000050000379,000007,20200902,20221013,1423960,MXN,H,Transferencia
100,000050000379,000008,20230423,20211110,815139,MXN,H,Retiro
100,000050000379,000009,20220104,20200611,1673638,MXN,H,Comision
100,000050000379,000010,20200210,20240625,1481454,MXN,S,Transferencia
100,000050000379,000011,20220309,20221206,3853133,MXN,S,Retiro
100,000050000379,000012,20200628,20230701,1040186,MXN,S,Retiro
100,000050000379,000013,20210812,20220621,1675858,MXN,H,Pago
100,000050000379,000014,20210206,20240920,282781,MXN,H,Transferencia
100,000050000380,000001,20200211,20200720,1715250,MXN,S,Comision
100,000050000380,000002,20240310,20240223,4251447,MXN,S,Comision
100,000050000380,000003,20240104,20220120,3342466,MXN,H,Retiro
100,000050000380,000004,20240814,20240524,3692675,MXN,H,Comision
100,000050000380,000005,20230315,20200315,1344073,MXN,S,Deposito
100,000050000380,000006,20210602,20220301,3616372,MXN,H,Pago
100,000050000380,000007,20211203,20200524,2534050,MXN,S,Comision
100,000050000380,000008,20210326,20221010,844268,MXN,S,Pago
100,000050000380,000009,20231204,20240924,4168336,MXN,H,Deposito
100,000050000380,000010,20240208,20220213,4193028,MXN,S,Comision
100,000050000380,000011,20220708,20240124,2745349,MXN,S,Retiro
100,000050000380,000012,20240107,20221230,3937257,MXN,S,Pago
100,000050000380,000013,20231017,20240129,2409530,MXN,H,Retiro
100,000050000381,000001,20220830,20201018,35572,MXN,H,Pago
100,000050000381,000002,20210213,20221014,3417126,MXN,H,Comision
100,000050000381,000003,20200202,20220120,3665807,MXN,S,Comision
100,000050000381,000004,20200723,20220303,4421541,MXN,S,Pago
100,000050000381,000005,20240412,20210110,2012984,MXN,H,Retiro
100,000050000381,000006,20230925,20200611,2494747,MXN,H,Pago
100,000050000381,000007,20211012,20230205,4508318,MXN,S,Pago
100,000050000381,000008,20201127,20201024,4468443,MXN,S,Comision
100,000050000381,000009,20210717,20240117,3725,MXN,H,Comision
100,000050000381,000010,20200222,20220212,1007587,MXN,H,Transferencia
100,000050000381,000011,20241120,20230623,2994824,MXN,S,Retiro
100,000050000381,000012,20200318,20210611,3463674,MXN,H,Pago
100,000050000381,000013,20230205,20240625,1905826,MXN,H,Transferencia
100,000050000381,000014,20200530,20211116,3701307,MXN,H,Comision
100,000050000381,000015,20241123,20231109,246256,MXN,S,Comision
100,000050000381,000016,20231024,20240112,4855923,MXN,H,Transferencia
100,000050000381,000017,20240418,20210515,4321926,MXN,H,Retiro
100,000050000382,000001,20210523,20240309,825074,MXN,S,Pago
100,000050000382,000002,20200812,20201223,1496015,MXN,H,Retiro
100,000050000382,000003,20200106,20220623,1414737,MXN,S,Pago
100,000050000382,000004,20240604,20240330,4235022,MXN,S,Pago
100,000050000382,000005,20221123,20220404,826774,MXN,S,Pago
100,000050000382,000006,20240819,20241103,2250582,MXN,H,Retiro
100,000050000382,000007,20230818,20221221,1572117,MXN,S,Pago
100,000050000382,000008,20231113,20221018,1263984,MXN,S,Comision
100,000050000382,000009,20200416,20240118,71144,MXN,H,Transferencia
100,000050000382,000010,20200209,20220627,1516724,MXN,H,Retiro
100,000050000383,000001,20231206,20241116,3650834,USD,H,Retiro
100,000050000383,000002,20240717,20230606,425739,USD,H,Comision
100,000050000383,000003,20200220,20220124,50634,USD,S,Transferencia
100,000050000383,000004,20220408,20240904,367111,USD,H,Comision
100,000050000383,000005,20200328,20221213,2951475,USD,S,Retiro
100,000050000383,000006,20200627,20220216,3329228,USD,S,Transferencia
100,000050000383,000007,20220808,20210912,2698374,USD,H,Comision
100,000050000383,000008,20200311,20210929,2964384,USD,S,Retiro
100,000050000383,000009,20200429,20210622,3782587,USD,H,Transferencia
100,000050000383,000010,20210116,20230703,3429783,USD,H,Deposito
100,000050000383,000011,20240714,20220202,1833663,USD,S,Deposito
100,000050000383,000012,20220514,20230618,2079638,USD,H,Deposito
100,000050000383,000013,20200125,20240311,2406837,USD,H,Retiro
100,000050000383,000014,20240306,20200518,141096,USD,H,Pago
100,000050000383,000015,20210201,20240616,3720775,USD,H,Pago
100,000050000384,000001,20210130,20230515,3620381,MXN,S,Comision
100,000050000384,000002,20230104,20210616,4092944,MXN,H,Deposito
100,50000384,000003,20221221,20221122,2501078,MXN,H,Retiro
100,000050000384,000004,20220531,20201120,4006011,MXN,S,Comision
100,000050000384,000005,20210630,20231011,4544443,MXN,S,Retiro
100,000050000384,000006,20200116,20240909,2250836,MXN,S,Pago
100,000050000384,000007,20241019,20200819,1850725,MXN,S,Transferencia
100,000050000384,000008,20230910,20200314,317557,MXN,S,Pago
100,000050000384,000009,20210608,20220920,2469938,MXN,H,Pago
100,000050000384,000010,20200120,20211021,1220606,MXN,H,Pago
100,000050000384,000011,20201017,20201009,2980727,MXN,S,Transferencia
100,000050000384,000012,20230402,20220120,742998,MXN,H,Deposito
100,000050000384,000013,20240723,20200808,4013627,MXN,H,Comision
100,000050000384,000014,20230806,20240912,3477855,MXN,H,Deposito
100,000050000384,000015,20201017,20240210,1434898,MXN,S,Retiro
100,000050000384,000016,20210608,20211022,1598495,MXN,S,Comision
100,000050000384,000017,20230105,20201115,2346902,MXN,H,Comision
100,000050000384,000018,20230518,20210514,528261,MXN,S,Retiro
100,000050000384,000019,20211205,20210714,2577502,MXN,S,Deposito
100,000050000385,000001,20240621,20230715,1374594,MXN,S,Deposito
100,000050000385,000002,20200703,20210317,1978131,MXN,S,Transferencia
100,000050000385,000003,20201230,20220723,1420599,MXN,S,Retiro
100,000050000385,000004,20221102,20230919,1138960,MXN,H,Comision
100,000050000385,000005,20200719,20230706,3321929,MXN,H,Comision
100,000050000385,000006,20211226,20200713,2809551,MXN,S,Pago
100,000050000385,000007,20240702,20220109,4073208,MXN,S,Deposito
100,000050000385,000008,20201222,20221005,935025,MXN,H,Retiro
100,000050000385,000009,20200708,20201119,54629,MXN,H,Deposito
100,000050000385,000010,20230601,20210321,2726157,MXN,S,Deposito
100,000050000385,000011,20211026,20240226,4635905,MXN,H,Transferencia
100,000050000385,000012,20210324,20240616,1339560,MXN,H,Comision
100,000050000385,000013,20240311,20240328,4044445,MXN,S,Transferencia
100,000050000385,000014,20210809,20230423,735067,MXN,S,Deposito
100,000050000385,000015,20240524,20240219,1310112,MXN,H,Comision
100,000050000385,000016,20210531,20221021,4234653,MXN,S,Deposito
100,000050000386,000001,20231101,20220317,4384031,CLP,H,Pago
100,000050000386,000002,20230508,20231219,1020098,CLP,S,Pago
100,000050000386,000003,20241106,20220318,1084781,CLP,H,Retiro
100,000050000386,000004,20241030,20220222,3484602,CLP,H,Retiro
100,000050000386,000005,20240106,20230803,2246762,CLP,S,Deposito
100,000050000387,000001,20200105,20241001,3987209,MXN,S,Retiro
100,000050000387,000002,20220311,20230129,4817154,MXN,S,Deposito
100,000050000387,000003,20230628,20230729,2448325,MXN,S,Deposito
100,000050000387,000004,20231018,20240806,4786265,MXN,H,Comision
100,000050000387,000005,20240717,20201020,3194161,MXN,H,Pago
100,000050000387,000006,20240822,20230711,1552697,MXN,H,Pago
100,000050000387,000007,20230725,20211214,2669636,MXN,S,Retiro
100,000050000387,000008,20240218,20220501,3896178,MXN,S,Pago
100,000050000387,000009,20210301,20230404,3387963,MXN,H,Pago
100,000050000387,000010,20220212,20240912,2542025,MXN,H,Pago
100,000050000387,000011,20200323,20200227,1918161,MXN,S,Pago
100,000050000387,000012,20230805,20201231,1538993,MXN,H,Transferencia
100,000050000387,000013,20210419,20210215,2408573,MXN,H,Pago
100,000050000387,000014,20200506,20200212,1916787,MXN,H,Comision
100,000050000387,000015,20211226,20210518,3286877,MXN,S,Comision
100,000050000387,000016,20240112,20230425,4795832,MXN,H,Pago
100,000050000387,000017,20200516,20210621,286753,MXN,S,Pago
100,000050000387,000018,20240813,20240501,4991332,MXN,S,Deposito
100,000050000388,000001,20221025,20240924,4921841,MXN,H,Comision
100,000050000388,000002,20210304,20240430,3551517,MXN,S,Retiro
100,000050000388,000003,20211108,20210823,2379290,MXN,S,Pago
100,000050000388,000004,20210407,20200930,2939776,MXN,S,Pago
100,000050000388,000005,20221221,20200722,2927708,MXN,S,Pago
100,000050000388,000006,20230214,20211103,91721,MXN,S,Retiro
100,000050000388,000007,20230410,20220104,1331493,MXN,S,Retiro
100,000050000388,000008,20220209,20200526,997290,MXN,S,Deposito
100,000050000388,000009,20201018,20200308,260161,MXN,H,Transferencia
100,000050000388,000010,20230901,20221027,3495125,MXN,S,Pago
100,000050000388,000011,20221120,20200727,4502817,MXN,H,Deposito
100,000050000389,000001,20230706,20201231,431335,JPY,S,Deposito
100,000050000389,000002,20240819,20241001,2894528,JPY,S,Pago
100,000050000389,000003,20230621,20200328,193034,JPY,S,Retiro
100,000050000389,000004,20231228,20200419,1919454,JPY,H,Transferencia
100,000050000389,000005,20221106,20211211,4915512,JPY,S,Retiro
100,000050000389,000006,20231115,20200308,587416,JPY,S,Deposito
100,000050000389,000007,20220524,20200606,3314799,JPY,H,Deposito
100,000050000389,000008,20230609,20241119,3436236,JPY,S,Pago
100,000050000389,000009,20200517,20210816,2232793,JPY,H,Retiro
100,000050000389,000010,20221018,20201001,2332029,JPY,H,Comision
100,000050000389,000011,20210617,20210102,2002243,JPY,S,Deposito
